"64","プログラミング教室","Wordpress","CSS","","2018-09-11","Bootstrapの学習、実テンプレート","&lt;a href=&quot;https://www.sejuku.net/blog/7411&quot; class=&quot;aloha-link-text&quot; hreflang=&quot;&quot; target=&quot;_self&quot;&gt;関連５：2018年最新！Bootstrap良質テンプレート19選&lt;/a&gt;【無料/有料/日本語別】&lt;br&gt;&lt;a href=&quot;https://www.w3schools.com/bootstrap/default.asp&quot; class=&quot;aloha-link-text&quot; hreflang=&quot;&quot; target=&quot;_self&quot;&gt;関連３：w3schools.com&lt;/a&gt;（Bootstrap 3 Tutorial）－－－－学習に良さそう。&lt;br&gt;&lt;br&gt;&lt;a href=&quot;https://getbootstrap.com/docs/3.3/css/#grid&quot; class=&quot;aloha-link-text&quot; hreflang=&quot;&quot; target=&quot;_self&quot;&gt;関連１：公式Bootstrapページ&lt;/a&gt;（getbootstrap.com)&lt;br&gt;&lt;br&gt;&lt;a href=&quot;https://qiita.com/higuma/items/e6c51c8dd21760771439&quot; class=&quot;aloha-link-text&quot; hreflang=&quot;&quot; target=&quot;_self&quot;&gt;関連４：Bootstrap 3 学習ノート&lt;/a&gt;&lt;br&gt;&lt;br&gt;&lt;a href=&quot;https://www.i3design.jp/in-pocket/3533&quot; class=&quot;aloha-link-text&quot; hreflang=&quot;&quot; target=&quot;_self&quot;&gt;関連２：Bootstrapではじめる&lt;/a&gt;「簡単＆美味しいサイト」の作り方　～実制作物つき！～&lt;br&gt;　　　　例題HTMLは・・・￥xampphtdocsJavaS_sampBootstrapデモ&lt;br&gt;&lt;br&gt;&lt;br&gt;（所有書籍）Javascriptの新しい教科書のサンプル例題　9.06,9.07&lt;br&gt;　　　　　例題HTMLは・・・￥xampphtdocsJavaS_sampJS_NextTextLesson9"
"67","ソフト技術","Web開発","RubyRails","資料","2018-09-10","Ruby on Railsの注目記事＆資料","関連１：ぞえの技術めも（Ruby on Rails勉強中）"
"68","ソフト技術","Web開発","RubyRails","Validation","2018-09-09","Ruby on Railsのテスト、検証など","関連１：Rails テスティングガイド&lt;br&gt;関連２：Active Record バリデーション（Rails Guide）&lt;br&gt;&lt;br&gt;関連４：RailsにおけるValidationの処理をまとめてみた"
"69","ソフト技術","Web開発","RubyRails","運用","2018-09-07","AWS Cloud9によるRuby on Rails","関連１：AWS Cloud9へのLogin（2017/10/14のRuby on Rails参照）　・AWSアカウント&lt;br style=&quot;&quot;&gt;&lt;br&gt;関連２：Ruby on Rails チュートリアル&lt;br&gt;&lt;br&gt;関連４：&lt;a href=&quot;https://www.yahoo.co.jp/&quot; class=&quot;aloha-link-text&quot; hreflang=&quot;&quot; target=&quot;_self&quot;&gt;Cloud9からbitbucketへpushする方法&lt;br&gt;&lt;/a&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;関連６：プログラミング言語 Ruby リファレンスマニュアル"
"70","プログラミング教室","Wordpress","プラグイン","PHP","2018-09-02","wordpressとデータベース（MySQL)","関連１：wpdb道場 (1) ～はじめての$wpdb～&lt;br&gt;関連４：WordPressでWebサービス作ったよ！のまとめ&lt;br&gt;&lt;br&gt;関連２：WordPressでマッチングサービスを3日で作ってリリースした話&lt;br&gt;&lt;br&gt;関連５：エンジニアの為のWordPress入門 ～WordPressはWebAppプラットフォームです～&lt;br&gt;　　　　（解説スライド）　　備わる"
"71","プログラミング教室","PHP","PHP&amp;MySQL","","2018-08-31","PHP文法、サンプル、テクニック各種","関連１：WebサイトWepicksのPHP関連"
"72","プログラミング教室","Wordpress","プラグイン","PHP","2018-08-30","プラグインの作成試験","関連１：WordPressのプラグインを開発しよう（初級編）　　　2018.8.30　関連１と全く同じfunction show_text()を作成し、プラグイン化し有効化。&lt;br&gt;　　　　　　　　　Index.php中に&lt;?php　show_text(); ?&gt;の効果を確認した。（関連１の前半部）&lt;br&gt;　　　　さらに後半?&lt;br&gt;　　　　class ShowText {&lt;br&gt;    　　　function __construct() {&lt;br&gt;      　　　　add_action(&#039;admin_menu&#039;, array($this, &#039;add_pages&#039;));　　}&lt;br&gt;    　　　function add_pages() {&lt;br&gt;      　　　　add_menu_page(&#039;テキスト設定&#039;,&#039;テキスト設定&#039;,  &#039;level_8&#039;, __FILE__, 　　　　　　　array($this,&#039;show_text_option_page&#039;), &#039;&#039;, 26);　　}&lt;br&gt;    　　　function show_text_option_page() {&lt;br&gt;    　　　　　//オブション画面に表示する内容　　　}　　　　}&lt;br&gt;　　　　$showtext = new ShowText;&lt;br&gt;&lt;br&gt;　　　　MySQLのwp-optionsの464の中に　a:1:{s:4:&quot;text&quot;;s:18:&quot;さしすせそ_05&quot;;}　&lt;br&gt;　　　　なる入力項目を確認した。&lt;br&gt;&lt;br&gt;関連２：プラグイン一覧&lt;br&gt;関連４：プラグインAPI（アクションフック、フィルターフック）&lt;br&gt;関連５：wordpressの私的マニュアル　　　　&lt;br&gt;関連３：関数リファレンス/check admin referer&lt;br&gt;関連６：WordPressプラグイン作成"
"73","個人事業","開発アプリ","アイデア","","2018-08-28","WordpressプラットフォームでMy_Data_Base（手書き＆HTMLとMySQL）","１．Wordpressで使用しているDBにMy_Data_BaseのTableを作成しMy歴史を残す。&lt;br&gt;２．My_Data_Base作成用のエディターとして特定の固定ページを利用してHTML記述が使える&lt;br&gt;　　Wordpressで使用しているTinyMCEなどのエディターを使えるようにする。&lt;br&gt;３．構想だが、更にGraphicalエディター（SGV)を文書に重ね書きすることを可能とし、&lt;br&gt;　　絵的なコメントやアイデア図などを残す。"
"74","プログラミング教室","Web開発","Graphic","","2018-08-28","HTML5のCanvasで作る、Flash不要のお絵かきツール","関連１：HTML5のCanvasで作る、Flash不要のお絵かきツール&lt;br&gt;関連４：無料デスクトップ落書きソフト一覧&lt;br&gt;&lt;br&gt;関連２：Tablet PC 上で対話型の手書き Web ページを作成する"
"75","プログラミング教室","Wordpress","プラグイン","PHP","2018-08-28","オリジナルのデータベース（テーブル）","関連１：WordPressでオリジナルのデータベース（テーブル）を作成する [プラグイン開発中級編]&lt;br&gt;関連４：プラグインでデータベーステーブルを作る&lt;br&gt;&lt;br&gt;関連２：WordpressでMYSQLに接続するソースコードを教えてください。&lt;br&gt;&lt;br&gt;関連５：関数リファレンス/wpdb Class&lt;br&gt;&lt;br&gt;関連３：WordPressのwpdbクラスを使ってテーブル操作&lt;br&gt;　　　　wpdbクラス－－－wp-includes/wp-db.php内&lt;br&gt;&lt;br&gt;関連６：WordPressでシステム開発をする時に必要なクエリ操作について"
"76","プログラミング教室","ツール","Develop","","2018-08-28","Chromeディベロッパーツールの機能と使い方","関連１：要素の検証（デベロッパーツール）の使い方！初心者がカスタマイズできる方法！HTMLとCSS入門編&lt;br&gt;関連４：HTMLとは！HTMLタグとCSSのセレクタの関係、1人でカスタマイズできる為の近道"
"77","プログラミング教室","Wordpress","オリジナルテーマ","","2018-08-28","Wordpress開発各種（含むSEO)","関連１：WordPressカスタマイズ － 究極データベース&lt;br&gt;関連４：WordPressのSEOを強化する！プロが教える8つの設定&lt;br&gt;&lt;br&gt;関連２：WordPressによるWebアプリケーション開発（書籍）"
"79","プログラミング教室","HTML・CSS","Web開発","debug","2018-08-27","画像の下に謎の余白","関連１：【CSS】画像の下に謎の余白ができちゃう問題を解決する方法"
"80","HomePage","MyPage","運用","","2018-08-25","Home Pageの新運用：XAMPP中のWordpressへの移行","2018.8.25検討サーバWP&rarr;（Local）新InstantWP&rarr;XAMPP中のLocal WPは可能か？"
"81","プログラミング教室","HTML・CSS","Web開発","debug","2018-08-23","CSSの修正＆確認方法","関連１：CSSが効かない・反映されないときの対処法まとめ&lt;br&gt;関連４：【CSS】決定版！リセットCSS総まとめ"
"82","プログラミング教室","Wordpress","洗練","","2018-08-23","Simple CSS 見栄え良いテーマ＆テクニック","関連１：2018年、おすすめの無料WordPressテーマ100選&lt;br&gt;関連４：SEOブロガーがこだわり抜いた、WordPressプラグイン＆テクニック10選&lt;br&gt;&lt;br&gt;関連２：制作会社を頼らずWordPressでホームページを作るメリット10個&lt;br&gt;&lt;br&gt;関連５：スタイルシート1 - スタイル設定の方法&lt;br&gt;&lt;br&gt;関連３：2018年最新版！手軽なのにユニークなCSSフレームワーク5選&lt;br&gt;&lt;br&gt;関連６：【爆速】HTML5 + CSS3で簡単にWebデザインしよう！"
"83","プログラミング教室","Wordpress","オリジナルテーマ","","2018-08-22","自作ウィジェット作成・カスタマイズ方法","ウィジェットのカスタマイズの基本はregisterにて名前（タグ名）指定、表示形式（詳細今後）と表示場所をStyle.cssのタグ名を揃えることにある。（ウィジェットの中身は無ければプラグイン作成？）&lt;br&gt;?functions.php中に&lt;br&gt;　　	register_sidebar(　array(&lt;br&gt;　　			&#039;id&#039; =&gt; &#039;sidebar&#039;,－－－－－－－－タグ名となる&lt;br&gt;　　			&#039;before_widget&#039; =&gt; &#039;&lt;div class=&quot;widget&quot;&gt;&#039;,&lt;br&gt;　　			&#039;after_widget&#039; =&gt; &#039;&lt;/div&gt;&#039;,&lt;br&gt;　　			&#039;before_title&#039; =&gt; &#039;&lt;h3&gt;&#039;,&lt;br&gt;　　			&#039;after_title&#039; =&gt; &#039;&lt;/h3&gt;&#039;,　）　);　を登録する&lt;br&gt;?sidebar.phpを作り&lt;br&gt;　　	&lt;div id=&quot;sidebar&quot;&gt;&lt;br&gt;	  　　　 &lt;?php dynamic_sidebar(&#039;sidebar&#039;); ?&gt;&lt;br&gt;　　	&lt;/div&gt;&lt;!-- /sidebar --&gt;　　　　　　　　　　　とする。&lt;br&gt;?wordpressのウィゲットに採用ウィゲットを登録する。&lt;br&gt;?Style.css上に　＃sidebar　として表示位置などを定義する（但し、高さの指定がいまだ不明）&lt;br&gt;　　&lt;br&gt;&lt;br&gt;関連１：WordPressでウィジェットを編集する方法【初心者向け】&lt;br&gt;&lt;br&gt;関連４：WordPressで自作のウィジェットを作成・カスタマイズする方法&lt;br&gt;&lt;br&gt;関連２：WordPress ウィジェットを追加作成するカスタマイズ。サイドバー以外にも置けるよ。&lt;br&gt;&lt;br&gt;関連５：[WordPress]ウィジェットとサイドバーのカスタマイズ方法&lt;br&gt;&lt;br&gt;関連３：Codex　テーマのウィジェット対応"
"84","プログラミング教室","Wordpress","オリジナルテーマ","","2018-08-22","Wordpressアイキャッチ画像","関連１：WordPressでアイキャッチ画像を設定する方法【初心者向け】"
"85","プログラミング教室","Wordpress","オリジナルテーマ","","2018-08-22","CSSリセットとReboot.css","関連１：2018年おすすめのCSSリセット！「Reboot.css」の特徴と使い方を解説"
"86","プログラミング教室","Wordpress","オリジナルテーマ","","2018-08-20","WordPress文字化け","関連１：WordPress ワードプレスの文字化け対策"
"87","プログラミング教室","HTML・CSS","Web開発","","2018-08-17","HTMLとCSSの実践（含むレスポンシブ）","関連１：WEBデザイン・プログラミングをビジネスで活かそう（練習問題）&lt;br&gt;関連４：HTML・CSS応用練習問題&lt;br&gt;&lt;br&gt;関連２：スタイルシート（CSS）の基本的な書き方【初心者向け】&lt;br&gt;&lt;br&gt;関連５：HTMLとCSSの基本をサルでもわかるようにまとめた【入門・初心者向け】&lt;br&gt;&lt;br&gt;関連３：一気に教えるプログラマーのためのレスポンシブHTMLコーディング&lt;br&gt;&lt;br&gt;関連６：初心者も分かる！レスポンシブ・デザインの作り方"
"88","プログラミング教室","Wordpress","レスポンシブ","","2018-08-17","無料レスポンシブテーマ","関連１：【無料】レスポンシブ対応！高品質なワードプレステンプレート50選+48選まとめ。&lt;br&gt;関連４：初心者におすすめ！無料・有料で使えるWordPressのテーマ30選【日本語対応のみ】&lt;br&gt;&lt;br&gt;関連２：WordPress 無料テーマ&amp;テンプレート紹介サイト「テーマタンク」&lt;br&gt;　　　　Oxygen 4.5　　Travelity 4.2　　Attitude 4&lt;br&gt;　　　　Iconic One 4　　Exray 3.5　　Discover 3.8"
"89","プログラミング教室","Wordpress","オリジナルテーマ","Origin","2018-08-17","オリジナルテーマの作り方（含むメニュー）","Wordpressのオリジナルテーム作成も基本はHTMLとCSS。最初のイメージは従来型で作成し、パート毎（特に動的な部分）にWordpressの部品類をphpを使って修正、追加して行けば良い。&lt;br&gt;?最初はWebサイトのイメージをindex.htmlとStyle.cssから開始&lt;br&gt;　関連１：DotInstallのWordpress入門（全２３回）をベースに例題（NECPCのXAMPP テーマTutorial）&lt;br&gt;　　　　　HTML&amp;SCCベース　&rarr;　index.php、header.php（含menu）、sidebar.php、functions　など&lt;br&gt;　　　　　2018.8.23試作完了　&rarr;　最後は見栄えの良いデザインとテクニックか？&lt;br&gt;?次にheader系footer系sidebar系（header.php、footer.php、sidebar.php）や固定ページ系（page.php）及び投稿系（single.php）更にはメニュー系（mene.php）などに分割して行けば良い。&lt;br&gt;そうなると最初は各種テーマと対応するcssの作り方パターンを学ぶ必要あるか。&lt;br&gt;&lt;br&gt;関連４：[WordPress]カスタムメニュー機能の設定と設置と書き出されるソースコードの分かる解説&lt;br&gt;　　　　カスタムメニューは「リンク先URL」と「ラベル」を設定でき、外部のサイトにもリンク出来る。&lt;br&gt;　　　　登録できる項目は、【投稿】【固定ページ】【カスタムリンク】【カテゴリー】の４項目です。&lt;br&gt;関連２：WordPressのカスタムメニューから余計なidやclassを削除したい！&lt;br&gt;　　問題：wp_nav_menu()を使ってカスタムメニューを表示する方法はどうしても上手くいかない。&lt;br&gt;　　　　　当面はカスタムメニューと従来型のHTML＆Style.cssを使うこととする。&lt;br&gt;関連５：WordPressのデザインをカスタマイズする方法！SEOにも効果的&lt;br&gt;関連３：WordPressでカスタムメニューに任意のclass名をつける方法&lt;br&gt;関連６：WordPressのメニューバーをCSSでカスタマイズ"
"91","プログラミング教室","Wordpress","パーマリンク","","2018-08-12","パーマリンクとは","関連１：パーマリンクの意味と決め方を知ろう｜WordPressでの設定方法も解説&lt;br&gt;関連４：WordPressのトップページの表示を理解して正しくis_front_page()とis_home()を使おう！"
"92","プログラミング教室","Wordpress","XAMPP","運用","2018-08-10","テスト用新Local XAMPPとサーバからXAMPPへの移行","2017/04/11付のWordpress XAMPPに従ってNECPC上に新たなXAMPP下のLocal Wordpressを作成した。?MySQL adminへのLogin　ID:root　パスワード：smartworks&lt;br&gt;?Wordpress　install時&lt;br&gt;　　データベース名：wp-01　　ユーザ名：root　　パスワード：&lt;br style=&quot;&quot;&gt;　　データベースのホスト名：localhost　　　テーブル接頭語：wp_&lt;br&gt;?Wordpress　login　サイトのタイトル：smartworks&lt;br&gt;　　　　　　　　　　ユーザ名：root　　パスワード：&lt;br style=&quot;&quot;&gt;&lt;br&gt;2018.8.19　Dynabook上にも同様にXAMPPのLocal Wordpressを作成した。&lt;br&gt;　Wordpress　login　http://localhost/wordpress/wp-admin/&lt;br&gt;　　　　　　　　ユーザ名：root　　　パスワード：&lt;br style=&quot;&quot;&gt;&lt;br&gt;2018/0825&lt;br&gt;サーバ及びInstantWPにてUpdraftPlusにてBackUp作成後XAMPPへ移行する場合は&lt;br&gt;XAMPP下のwordpress、つまりhttp://localhost/wordpress/wp-admin/にてBackUpファイルを&lt;br&gt;アップロード後にUpdraftPlusにて復元を実行する。&lt;br&gt;その後、XAMPP controll panel にてMySQL adminのDB(wp-01)のwp_optionsを選択し、&lt;br&gt;最初の2項目（siteurlとhome）のoption valueをhttp://localhost/wordpress/に変更することが必要。"
"93","個人事業","開発アプリ","アイデア","","2018-08-10","人材登録とニーズマッチングサイト","個人事業主のSkillと仕事依頼（何かを欲している）との結びづけをするサイト（但し、例えばエンジニアリングサイトとして所有すべきインフラなど必要ないか）&lt;br&gt;&lt;br&gt;・具体的にはどんなサービスを考えるか&lt;br&gt;&lt;br&gt;&lt;br&gt;・Webサイトの名称：緊急Job1.5、お手軽依頼、お手軽エンジニア、"
"94","プログラミング教室","Wordpress","メカニズム","php","2018-08-05","wordpressメカニズム（2018.8.14略理解）","http://smartworks.club/　?ファイル名を省略した際に表示されるトップページは、次のファイルになります。&lt;br&gt;　　（DirectoryIndex） index.html index.htm index.php index.cgi jsn_start.html&lt;br&gt;関連１：WordPressの仕組みを理解するために中身をちょこっと覗いてみた&lt;br&gt;　　　　上記?以降のプロセスを要領よく説明している。&lt;br&gt;関連３：WordPressの起動2 &ndash; WordPress起動時に読み込まれるPHPファイルの順番&lt;br&gt;?index.phpの中身&lt;br&gt;　　define(&#039;WP_USE_THEMES&#039;, true);&lt;br&gt;　　/** Loads the WordPress Environment and Template */&lt;br&gt;　　require( dirname( __FILE__ ) . &#039;/wordpress/wp-blog-header.php&#039; );&lt;br&gt;　　　　注：__FiLE__ ファイルのフルパスとファイル名　URLが直接wordpressの場合は　&lt;br&gt;　　　　　　require( dirname( __FILE__ ) . &#039;/wp-blog-header.php&#039; );　となっている。&lt;br&gt;　　　　関連４：phpマジック定数（自動的に定義される定数）&lt;br&gt;　　　　・定数「ABSPATH 」はwp-config.phpでdefine(&#039;ABSPATH&#039;, dirname(__FILE__) . &#039;/&#039;);　&lt;br&gt;　　　　・定数「WPINC 」はwp-settings.phpでdefine(&#039;WPINC&#039;, &#039;wp-includes&#039;);&lt;br&gt;?wp-blog-header.phpの中身&lt;br&gt;　　	require_once( dirname(__FILE__) . &#039;/wp-load.php&#039; );　基本設定wp-config.phの読み込み&lt;br&gt;　　wp-config.phpの最後でwp-settings.phpが呼ばれそこでWPインスタンス生成含め各種を設定。&lt;br&gt;　　Echo $GLOBALS[var]; // グローバル変数「$var」の値「サンプル」を出力　&lt;br&gt;　　	Wp();　関数wp()はｗｐ-includes中のfunctions.php中で定義。更にｗｐ-includes中&lt;br&gt;　　　　　　のclass-wp.phpで定義のWpclassのmainが呼ばれて関連５説明の処理がなされている。&lt;br&gt;　　　　関連5:query.phpを読む（２）wp-blog-header.phpの役割とwp()関数、$postsの生成&lt;br&gt;　　	require_once( ABSPATH . WPINC . &#039;/template-loader.php&#039; );&lt;br&gt;?wp-settings.php&lt;br&gt;　　wp-config.phpの最後に実行されるのがwp-settings.phpです。Wp-includes内の様々なファイルを&lt;br&gt;　　読み込み、コアシステムで使用する定数や変数、関数、クラスを設定します。&lt;br&gt;　　またプラグインの読み込みやテーマの初期化、さらにはWordPressの初期化も行います。&lt;br&gt;　　さらに大事なのはquery.php、rewrite.phpの読み込み、query.phpでは表示させるべき&lt;br&gt;　　データを取得するためにデータベースへアクセスします。&lt;br&gt;  　またWP_Queryクラスやis_home()などの条件分岐タグもquery.phpで定義されています。&lt;br&gt;  　Rewrite.phpではWP_Rewriteクラスを定義しています。&lt;br&gt;?template-loader.ph&lt;br&gt;　　各種のif文 ( is_page() &amp;&amp; $template = get_page_template())などで最初に読み込むべき&lt;br&gt;　　$templateを決めている。Is_page()などはquery.php、get_...template()などはtemplate.php&lt;br&gt;　　どのtemplateが選択されたかのDebug出力は　	var_dump($template);　など挿入してみる。　&lt;br&gt;　　疑問：$template決定後はどの処理でブラウザ出力しているか？（どこかのHTMLに埋め込まれた？）&lt;br&gt;&lt;br&gt;関連２：php 関数リファレンス"
"96","個人事業","ツール","","","2018-08-04","PCへの手書きツールなど","関連１：ワークスタイルを革新する&ldquo;徹底&rdquo;手書き活用術&lt;br&gt;関連４：デスクトップ落書きソフトとは"
"97","BackUp運用","同期運用","","","2018-07-31","One Drive及びGoogleドライブの使用法と運用","関連５：MicroSoft/Office提供のOneDriveは無償で５GBまで利用可能&lt;br&gt;関連１：Web上のgoogle driveにアクセスする。&lt;br&gt;関連２：「バックアップと同期(Backup and Sync)」を使って自動的にPCのデータをバックアップ&lt;br&gt;&lt;br&gt;複数端末からのドライブ同期＆BackUPの運用のイメージ&lt;br&gt;　　　　　　　　　　　　　　　　　Googleドライブ&lt;br&gt;　　　　　　見えるだけ　　－－&rarr;（クラウド保存のみ）&larr;－－　　見えるだけ&lt;br&gt;　　　　NECLZ550S　　　　　　　　　　　　　　　　　　　　　　　Dynabook&lt;br&gt;　　　　（Lacal保存）　&larr;&rarr;　　同期保存　&ne;　同期保存　&larr;&rarr;（Local保存）&lt;br&gt;　　　　　　見えるだけ　－－－－－－－－－－－&rarr;　　　　　&lt;br&gt;　　　　　　　　　　　　　　　　　　&larr;－－－－－－－－－－－－見えるだけ&lt;br&gt;　　　＊同期フォルダ（ファイル）作成：雲マークアイコンよりWeb上googleドライブにアクセス&lt;br&gt;　　　　　　ドライブ新規＋　で現PCからフォルダ／ファイルをアップロード完了後&lt;br&gt;　　　　　　　　　　　　　　アップロードしたフォルダ／ファイルをExplorerから同期してをする。&lt;br&gt;　　　　　&lt;br&gt;関連４：Googleドライブ便利な使い方・裏技 | 同期されない時の対処方法"
"98","プログラミング教室","Scratch","アプリ運用","画面デザイン","2018-07-29","SmartWorksオリジナルScratch画面デザイン","NEC＿PCのディスク破損によるデータ紛失によりデザイン作り方データも消失&rarr;再度のデザイン&lt;br&gt;１．Scratch画面Meshサイズ　　横(X)=480px　縦（Y)=360px&lt;br&gt;　　ピクセル単位で　左上（X,Y)＝(-240,180)　右下(X,Y)＝(240,-180)&lt;br&gt;　　パワーポイント上でのピクセル単位とcm単位との対応関係（解像度によって異なるが？）&lt;br&gt;　　　　Y軸　150ピクセル＝2.54cm　　X軸　200ピクセル=3.387cm&lt;br&gt;&lt;br&gt;２．Top画面配色とSWロゴ配置&lt;br&gt;　　　配色はSmartWorks.scratch.Design　にて各種検討&rarr;SW_base03.pngを採用&lt;br&gt;　　　ロゴはSmartWorks.営業デザイン他.名刺　にあるpptからpaintで貼り付け&lt;br&gt;&lt;br&gt;デザイン最終&lt;br&gt;　Top画面の配色　SmartWorks.scratch.Design中にあるSW_base03.pngを採用&lt;br&gt;　アプリテンプレートは　　ドキュメントのScratch　Projects￥Scratch 2中のSW_autobase_01.sb2&lt;br&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;関連４：原色大辞典"
"99","プログラミング教室","RaspberryPi","自動起動","","2018-07-28","RasPi起動時にオートスタートさせる","関連１：systemdを用いたプログラムの自動起動　　　　（ABCさん第8回資料）"
"100","プログラミング教室","Scratch","自動起動","","2018-07-28","Scratchの.batからの起動","関連６：バッチファイルでいつも使うアプリケーションやホームページをらくらく起動　2018.7.28　Scratchの自動起動のbatファイル（Scratchプログラム指定とGreenフラグ起動まで）&lt;br&gt;　　　　試験OK&rarr;Drive OneのSmartworksscratchBatch_Start中の.batに作成&lt;br&gt;&lt;br&gt;関連５：メニュー付きのDOSバッチファイルを作成する&rarr;これを使って教材選択メニューを作る予定&lt;br&gt;　　　　&rarr;テスト用.batを確認（Menu_Scratch2.bat)&lt;br&gt;&lt;br&gt;関連１：Raspberry Pi で自動でデスクトップを起動し、さらにスクラッチの特定のプロジェクト&lt;br&gt;　　　　を開く方法&lt;br&gt;&lt;br&gt;関連４：Raspberry Pi 電源投入で、Scratchのプロジェクトを自動起動する&lt;br&gt;&lt;br&gt;関連２：【bat】Windowsのバッチファイル(*.bat)の書き方自分用まとめ&lt;br&gt;&lt;br&gt;&lt;br&gt;関連３：ScratchX"
"101","プログラミング教室","Scratch","アニメーション","","2018-07-28","Scratchでゲームを","関連１：子供の科学のWEBサイト「コカねっと！」-科学や理科、工作の役立つ情報いっぱい！　　　　（KokaNet）&lt;br&gt;&lt;br&gt;関連４：【ドローンTelloプログラミング】未経験者が初めてのプログラミングに挑戦&lt;br&gt;　　　　【Scratchの使い方】"
"102","プログラミング教室","Web開発","HTTP","","2018-07-25","TCP/IPプロトコル","関連１：ネットワーク技術解説講座連載　 詳説　TCP/IPプロトコル&lt;br&gt;関連４：ApacheによるWebサーバ構築（2）：Webの仕組みとWebサーバの構造 (1/2)&lt;br&gt;&lt;br&gt;関連２：Socket通信の仕方(サーバー側) 　（Raspberry Pi 3 &amp; Python 開発ブログ）&lt;br&gt;&lt;br&gt;関連５：Raspberry Piでソケット通信&lt;br&gt;&lt;br&gt;関連３：Raspberry Pi 入門 (4) ネットワーク環境を設定する"
"103","プログラミング教室","Scratch","新MESH","","2018-07-23","新MESHではじめるIoT生活","関連１：第9回 MESHでここまでやる？ Raspberry PiでMESHが動く！話題のラズパイ版MESHをいち早く使って、スマート・ホームを実現しよう！"
"105","HomePage","MyPage","運用","","2018-07-19","Home Pageの新運用：BackUpとInstantWP環境構築","　注?：Start_instantWP.ｂatで立ち上げるがLocalサイトに入るのに時間かかる？　　　MySQL Adminに入り&rarr;Wordpress Adminに入る必要あるか？&rarr;確認要？&rarr;直接WordpressでOK&lt;br&gt;　注?：Local&rarr;サーバ移行：UpdraftPlusでBackUPする前にMySQL Admin(rootのみ）に入り&lt;br&gt;　　　　下記?（関連１記事）のhttp://127.0.0.1:10080/wordpress/をhttp://smartworks.club/へ&lt;br&gt;　　　　変更してないと移行後にサーバ（ValaueDomain)のMySQLでの変更が必要となる。&lt;br&gt;　注?：サーバーサイドで画像が表示されなくなる現象起こる。&rarr;サーバ上メディアライブラリに&lt;br&gt;　　　　表示すべき画像データが入っていない／リンクが取れていない場合がある。&lt;br&gt;　注?：新instantWPのwordpressに関するフォルダーはエクスプローラからは見れない。&lt;br&gt;&lt;br&gt;関連１：Instant WordPressにUpdraftPlusのバックアップを使って簡単にブログをローカル環境&lt;br&gt;　　　　に復元する方法&lt;br&gt;　　　　注：?最新版v5.3.6は初期ページから動かず&rarr;関連２：Githubでv5.3.4をインストールでOK&lt;br&gt;　　　　　　?サーバサイドでUpdraftPlusにてbackupしたすべてをローカルにダウンロードする。&lt;br&gt;　　　　　　?instWPインストール直後はWordpress Admin（admin,password）でダッシュボードへ。&lt;br&gt;　　　　　　?instWPのプラグインUpdraftPlusへダウンロードしたbackupを持ち込み復元を実施。&lt;br&gt;　　　　　　　以上でサーバサイドと同じローカルサイトができあがる。&lt;br&gt;　　　　厳重注意：&lt;br&gt;　　　　　　?そのままではinstWPからWordpress Adminから入ってもサーバサイドへ入ってしまう。&lt;br&gt;　　　　　　　（理由はinstWP管理画面のURLがサーバサイドURLになっているから）&lt;br&gt;　　　　　　?復元直後にはMySQL Adminから入り（root＆ブランク）DBのwordpress＆optionにて&lt;br&gt;　　　　　　　最初の２つsiteurlとhomeのアドレスをhttp://127.0.0.1:10080/wordpress/の&lt;br&gt;　　　　　　　ローカルURLに変更することでOKとなる。&lt;br&gt;　　　　　　?LocalのinstantWPを呼び出すには　Start_InstantWP.bat　で立ち上げること。&lt;br&gt;　　　　サーバサイド＆ローカルinstantWPでのユーザ名＆パスワードは同じとなる。&lt;br&gt;　　　　　　　ユーザ名：smartworks　パスワード：　　&lt;br&gt;　　　　　　　　　　　　&lt;br&gt;&lt;br&gt;関連４：【WordPress】＜プラグイン＞UpdraftPlusで取ったバックアップからサイトを復元する方法"
"106","プログラミング教室","Javascript","jquery","","2018-07-18","jquery例題など各種","関連１：My Web Tutorial&lt;br&gt;関連４：jQuery逆引きリファレンス　フォーム要素からの入力値を取得するには？（val）"
"107","プログラミング教室","RaspberryPi","WebIOPi","ScratchMesh","2018-07-14","WebIOPiとScratch Meshの両方法にて例題作成","書籍：「RaspberryPiで学ぶ電子工作」のWebIopiの章（９章）の例題を　WebIopiについてはrequire.jsからjqueryに変更する方法とScratch＆Meshによる両方法で確認する。&lt;br&gt;&lt;br&gt;&lt;br&gt;関連6：WebIOPiを用いたPCやスマホとの連携&lt;br&gt;　　　関連３：/jsフォルダ中のwebiopi.jsの使用方法と例"
